,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
2552,"PATROCINADO PAQUETE DE 48 MACETAS DE PLASTICO DE 4 PULGADAS, JUEGO DE MACETAS DE INTERIOR DE PLANTULAS GRUESAS, MACETAS DE INICIO DE SEMILLAS CON AGUJEROS DE DRENAJE, PLATILLOS, MINI HERRAMIENTAS DE JARDIN",,44599,Amazon,27-02-2026,4PULGADAS,PLASTICO,48,1
2553,"PATROCINADO MACETAS DE VIVERO DE PLASTICO DE 6 PULGADAS, PAQUETE DE 16 MACETAS PARA PLANTAS PEQUENAS DE INTERIOR Y EXTERIOR, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DECORATIVAS DE INICIO DE",,37154,Amazon,27-02-2026,6PULGADAS,PLASTICO,16,1
2554,UTOPIA HOME MACETAS PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE - JUEGO DE 5 MACETAS DE FLORES DE PLASTICO BLANCO (7/6.6/6/5.3/4.8 PULGADAS) - MACETAS MODERNAS PARA PLANTAS DE INTERIOR,,27502,Amazon,27-02-2026,4.8PULGADAS,PLASTICO,5,1
2555,"-MACETAS DE RIEGO AUTOMATICO PARA INTERIORES CON AGUJEROS DE DRENAJE Y PLATILLOS, 8, 7, 6.5, 6, 5.5, 5 PULGADAS, COLOR NEGRO, 6 MACETAS",,35770,Amazon,27-02-2026,5PULGADAS,DESCONOCIDO,6,1
2556,"KETER JUEGO DE 2 MACETAS DE RESINA MODERNAS PARA EXTERIORES DE 22 PULGADAS DE ALTO, MACETAS DE ASPECTO DE MADERA CONICA PARA PLANTAS AL AIRE LIBRE Y DECORACION DE PORCHE DELANTERO, GRAFITO",,182899,Amazon,27-02-2026,22PULGADAS,NATURAL,2,1
2557,"PAQUETE DE 48 MACETAS DE PLASTICO DE 4 PULGADAS, JUEGO DE MACETAS DE INTERIOR DE PLANTULAS GRUESAS, MACETAS DE INICIO DE SEMILLAS CON AGUJEROS DE DRENAJE, PLATILLOS, MINI HERRAMIENTAS DE JARDIN",,44599,Amazon,27-02-2026,4PULGADAS,PLASTICO,48,1
2558,"PAQUETE DE 36 MACETAS DE PLASTICO DE 4 PULGADAS CON PLATILLOS, MACETAS DE FLORES COLORIDAS, MACETAS DE INICIO DE SEMILLAS, MACETAS ENGROSADAS, MACETAS DE VIVERO PARA EL HOGAR, JARDIN, FLORES",,38349,Amazon,27-02-2026,4PULGADAS,PLASTICO,36,1
2559,"MACETAS DE VIVERO DE PLASTICO DE 6 PULGADAS, PAQUETE DE 16 MACETAS PARA PLANTAS PEQUENAS DE INTERIOR Y EXTERIOR, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DECORATIVAS DE INICIO DE",,37154,Amazon,27-02-2026,6PULGADAS,PLASTICO,16,1
2560,"FAMILY PAQUETE DE 20 MACETAS DE ARCILLA TERRACOTA DE 3.15 PULGADAS, MINI MACETAS TRANSPIRABLES Y PINTABLES PARA INTERIORES PARA NINOS Y ADULTOS",,37761,Amazon,27-02-2026,3.15PULGADAS,CERAMICA,20,1
2561,"PAQUETE DE 10 MACETAS DE 6 PULGADAS CON DRENAJE Y PLATILLOS, MACETAS DE PLASTICO BLANCAS PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS DE VIVERO APILABLES PARA PLANTAS DE INTERIOR Y HIERBAS, COLOR",,57126,Amazon,27-02-2026,6PULGADAS,PLASTICO,10,1
2562,"RAOOKIF PAQUETE DE 100 MACETAS DE GUARDERIA, MACETAS DE 4, 5 Y 6 PULGADAS PARA PLANTAS, MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE, MACETAS DE JARDIN PARA TRASPLANTAR, SUCULENTAS, ESQUEJES, PLANTULAS",,22143,Amazon,27-02-2026,6PULGADAS,PLASTICO,100,1
2563,"ANYUMOCZ 60 PIEZAS DE 1 GALON DE MACETAS FLEXIBLES PARA VIVERO DE PLANTAS, MACETA DE PLANTULA DE PLASTICO SUAVE Y ENGROSADO CON AGUJEROS, CONTENEDOR DE PLANTAS DE FLORES PARA SUCULENTAS, ESQUEJES",,35432,Amazon,27-02-2026,SIN MEDIDAS,PLASTICO,1,0
2564,"JUEGO DE 20 MACETAS DE VIVERO TRANSPARENTES DE 10/12,7/15,2/17,8 CM CON PLATILLOS, MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE, PAQUETE VARIADO DE MACETAS DE JARDIN PARA PLANTULAS PARA",,35284,Amazon,27-02-2026,"17,8CM",PLASTICO,20,1
2565,"DESTACADOS DE MARCAS DE AMAZON AMAZON BASICS MACETAS REDONDAS DE CERAMICA ACANALADA DE VARIOS TAMANOS PARA INTERIORES Y EXTERIORES CON DRENAJE, JUEGO DE 3, DISENO MODERNO, 6 PULGADAS, 8 PULGADAS, 10 PULGADAS, COLOR BLANCO",,105560,Amazon,27-02-2026,6PULGADAS,CERAMICA,1,0
2566,"PATROCINADO 100 MACETAS DE 2 GALONES, MACETA DE PLASTICO PARA PLANTAR SEMILLAS, MACETAS DE PLANTULAS DE FLORES CON AGUJEROS DE DRENAJE, CONTENEDOR FLEXIBLE PARA INTERIORES Y EXTERIORES, JARDIN, CESPED, PATIO",,81053,Amazon,27-02-2026,SIN MEDIDAS,PLASTICO,100,1
2567,"PATROCINADO PAQUETE DE 36 MACETAS DE PLASTICO DE 4 PULGADAS CON PLATILLOS, MACETAS DE FLORES COLORIDAS, MACETAS DE INICIO DE SEMILLAS, MACETAS ENGROSADAS, MACETAS DE VIVERO PARA EL HOGAR, JARDIN, FLORES",,38349,Amazon,27-02-2026,4PULGADAS,PLASTICO,36,1
2568,"PATROCINADO PAQUETE DE 50 BOLSAS DE CULTIVO DE TELA CON ASAS, MACETAS DE CULTIVO DE AIREACION, BOLSAS PARA PLANTAS DE JARDIN, PLANTAS Y VERDURAS, COLOR NEGRO (7 GALONES)",,84334,Amazon,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
2569,"GEPEGE JUEGO DE 2 MACETAS DE CERAMICA CON CUENTAS DE 6 PULGADAS CON ORIFICIO DE DRENAJE Y PLATILLO PARA PLANTAS, MACETA REDONDA GRANDE PARA ORQUIDEAS SUCULENTAS PARA INTERIORES Y EXTERIORES, COLOR",,42695,Amazon,27-02-2026,6PULGADAS,CERAMICA,2,1
2570,"MACETAS WEICHENGXING, 12/10/9/8/ PULGADAS GRANDES MACETAS DE PLASTICO AUTO-RIEGO PARA PLANTAS DE INTERIOR Y EXTERIOR CON AGUJEROS DE DRENAJE, DEPOSITO PROFUNDO, MACETA DE PLANTACION PARA VIVERO PARA",,50348,Amazon,27-02-2026,SIN MEDIDAS,PLASTICO,1,0
2571,MACETAS VOGUE DE CLASSIC HOME & GARDEN CON ACABADO DE CALIDAD CERAMICA - MACETAS MODERNAS PARA INTERIORES Y EXTERIORES - MACETAS PARA PORCHE RESISTENTES A LOS RAYOS UV - MACETA DECORATIVA PARA FLORES,,29406,Amazon,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
2572,"MACETAS DE 4 PULGADAS, JUEGO DE 6 MACETAS DE INTERIOR, MACETAS CON AGUJEROS DE DRENAJE Y BANDEJAS PARA ORQUIDEAS, VIOLETAS, SUCULENTAS, HIERBAS Y OTRAS PLANTAS, COLORIDAS",,19945,Amazon,27-02-2026,4PULGADAS,DESCONOCIDO,6,1
2573,"PATROCINADO 1000 MACETAS DE 4 PULGADAS PARA VIVERO, MACETAS DE PLASTICO A GRANEL CON AGUJEROS DE DRENAJE PARA PLANTAS, SUCULENTAS, PLANTULAS, ESQUEJES DE TRASPLANTE",,78015,Amazon,27-02-2026,4PULGADAS,PLASTICO,1000,1
2574,"PATROCINADO MACETAS PARA PLANTAS, PAQUETE DE 12 MACETAS MODERNAS DE PLASTICO DE 6 PULGADAS CON AGUJEROS DE DRENAJE Y PLATILLOS PARA PLANTAS Y FLORES DE INTERIOR Y EXTERIOR, COLOR BLANCO",,34419,Amazon,27-02-2026,6PULGADAS,PLASTICO,12,1
2575,"PATROCINADO PAQUETE DE 10 MACETAS DE 6 PULGADAS CON DRENAJE Y PLATILLOS, MACETAS DE PLASTICO BLANCAS PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS DE VIVERO APILABLES PARA PLANTAS DE INTERIOR Y HIERBAS, COLOR",,57126,Amazon,27-02-2026,6PULGADAS,PLASTICO,10,1
2576,"PATROCINADO BN-LINK PAQUETE DE 5 BOLSAS DE CULTIVO DE 5 GALONES, MACETAS DE TELA DE AIREACION RESISTENTES CON ASAS, BOLSAS DE CULTIVO DE TELA NO TEJIDA ENGROSADAS PARA VEGETALES, FLORES, FRUTAS",,25148,Amazon,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
2577,"MACETAS DE 12/10/8 PULGADAS CON RIEGO AUTOMATICO PARA PLANTAS DE INTERIOR, MACETA GRANDE DE PLASTICO PARA PLANTAS DE EXTERIOR, MACETA DE FLORES CON VENTANA DE NIVEL DE AGUA Y ESPACIOSO RESERVORIO",,51256,Amazon,27-02-2026,8PULGADAS,PLASTICO,1,0
2578,"MACETAS CON AUTORRIEGO PARA INTERIOR CON ORIFICIOS DE DRENAJE Y PLATILLOS, 8, 7, 6.5, 6, 5.5, 5 PULGADAS, VERDE, 6 MACETAS.",,35640,Amazon,27-02-2026,5PULGADAS,DESCONOCIDO,6,1
2579,"MIXC MACETAS DE VIVERO ENGROSADAS TRANSPARENTES CON BASE DE SILICONA PARA FACIL TRASPLANTE, 30 PAQUETES DE 4 PULGADAS, MACETA TRANSPARENTE REUTILIZABLE PARA PLANTULAS DE VEGETALES, ESQUEJES DE RAIZ",,59679,Amazon,27-02-2026,4PULGADAS,DESCONOCIDO,1,0
2580,"JUEGO DE 3 MACETAS DE CERAMICA DE 6.75/5.6/4.2 PULGADAS CON AGUJEROS DE DRENAJE Y PLATILLO, MACETA PARA EXTERIORES E INTERIORES, MACETAS DECORATIVAS MODERNAS PARA PLANTAS DE CASA, JARDIN",,36289,Amazon,27-02-2026,4.2PULGADAS,CERAMICA,3,1
2581,"-MACETAS DE RIEGO AUTOMATICO PARA INTERIORES CON AGUJEROS DE DRENAJE Y PLATILLOS, 8, 7, 6.5, 6, 5.5, 5 PULGADAS, COLOR BLANCO, 6 MACETAS",,35553,Amazon,27-02-2026,5PULGADAS,DESCONOCIDO,6,1
2582,"MACETAS DE RIEGO AUTOMATICO DE 8/10/12 PULGADAS PARA PLANTAS DE INTERIOR/EXTERIOR - MACETA GRANDE DE PLASTICO CON AGUJEROS DE DRENAJE, INDICADOR DE NIVEL DE AGUA Y RESERVORIO PROFUNDO",,50746,Amazon,27-02-2026,12PULGADAS,PLASTICO,1,0
2583,"36 PAQUETES DE MACETAS DE VIVERO REFORZADAS TRANSPARENTES DE 6.7/5/4/3.5 PULGADAS CON ORIFICIO DE DRENAJE, PAQUETE DE VARIEDAD TRANSPARENTE DE MACETAS DE PLASTICO PARA PLANTULAS PARA",,35371,Amazon,27-02-2026,3.5PULGADAS,PLASTICO,1,0
2584,"LE TAUCI MACETAS DE 12 PULGADAS PARA PLANTAS, MACETAS DE CERAMICA CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETA GRANDE ELEGANTE Y DURADERA, PERFECTA PARA DECORACION DEL HOGAR Y LA OFICINA, COLOR BLANCO",,117325,Amazon,27-02-2026,12PULGADAS,CERAMICA,1,0
2585,"LE TAUCI MACETAS DE 4.1 + 5.1 + 6.5 PULGADAS, JUEGO DE 3, MACETAS DE CERAMICA CON ORIFICIO DE DRENAJE Y PLATILLO, MACETA DE INTERIOR CON ALMOHADILLA DE MALLA DE AGUJERO, REGALOS PARA MAMA, ESMALTE",,51317,Amazon,27-02-2026,6.5PULGADAS,CERAMICA,1,0
2586,"MACETAS PARA PLANTAS DE 10/9/8/7.5/7 PULGADAS CON AUTORIEGO, JUEGO DE 5 MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DE FLORES DE PLASTICO, MACETA DE VIVERO PARA PLANTAS DE",,46685,Amazon,27-02-2026,7PULGADAS,PLASTICO,5,1
2587,"MACETA DE CERAMICA CON ORIFICIO DE DRENAJE Y PLATILLO, REDONDA, ESMALTADA, MODERNA, PARA SUCULENTAS, LENGUA DE SUEGRA (SANSEVIERIA), PLANTAS DE INTERIOR Y EXTERIOR, 6 PULGADAS",,31476,Amazon,27-02-2026,6PULGADAS,CERAMICA,1,0
2588,"MACETAS DE CERAMICA TOSCANA, MACETAS VINTAGE DE 6.11 PULGADAS CON ORIFICIO DE DRENAJE PARA PLANTAS DE INTERIOR, JARRON VERDE DE GRANJA Y MACETAS, DECORACION DEL HOGAR, COCINA, JARDIN",,35285,Amazon,27-02-2026,6.11PULGADAS,CERAMICA,1,0
2589,CLASSIC HOME AND GARDEN ROSIE - MACETA MODERNA CON DRENAJE - CUENCOS DE MACETAS CONTEMPORANEOS - JARRONES REDONDOS POCO PROFUNDOS PARA PLANTAS PEQUENAS - MACETAS VERSATILES PARA INTERIORES Y,,33060,Amazon,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
2590,"ORCELER MACETAS DE TERRACOTA Y ARCILLA DE 6 PULGADAS PARA PLANTAS CON PLATILLO, MACETAS MEDIANAS DE TERRACOTA CON ORIFICIO DE DRENAJE, MACETA CON BANDEJA, MACETA DE TERRACOTA PARA PLANTAS DE INTERIOR",,40003,Amazon,27-02-2026,6PULGADAS,CERAMICA,1,0
2591,"DEECOO JUEGO DE 3 MACETAS DE CERAMICA PARA INTERIORES CON AGUJEROS DE DRENAJE, 5.7/4.7/3.5/PULGADAS, MACETAS DECORATIVAS MODERNAS PARA PLANTAS AL AIRE LIBRE, LIRIOS, CACTUS, SUCULENTAS, SERPIENTES Y",,43768,Amazon,27-02-2026,SIN MEDIDAS,CERAMICA,3,1
2592,"PAQUETE DE 30 MACETAS DE PLASTICO DE 5 GALONES, MACETAS SUAVES DE 12.8 PULGADAS DE GROSOR CON AGUJEROS DE DRENAJE, CONTENEDOR DE FLORES PARA PLANTAS DE SEMILLERO, JARDIN, INTERIOR Y EXTERIOR",,91380,Amazon,27-02-2026,12.8PULGADAS,PLASTICO,30,1
2593,"PAQUETE DE 5 MACETAS CON DRENAJE DE 7/6.5/6/5.5/5 PULGADAS, MACETAS DE RIEGO AUTOMATICO PARA PLANTAS DE INTERIOR, MACETAS PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETA DE PLASTICO, MACETA PARA",,53654,Amazon,27-02-2026,5PULGADAS,PLASTICO,5,1
2594,"VIVOSUN PAQUETE DE 5 BOLSAS DE CULTIVO DE PLANTAS DE 7 GALONES, MACETAS DE TELA NO TEJIDA GRUESA RESISTENTE CON ASAS",,27805,Amazon,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
2595,"LE TAUCI MACETA PARA PLANTAS DE 10 PULGADAS, MACETAS DE CERAMICA PARA PLANTAS CON ORIFICIO DE DRENAJE Y TAPON DE GOMA, MACETAS PARA PLANTAS DE INTERIOR PARA HOGAR JARDIN PATIO OFICINA, MACETA",,88913,Amazon,27-02-2026,10PULGADAS,CERAMICA,1,0
2596,MACETAS DE INTERIOR CON PLATILLOS Y DRENAJE - PAQUETE DE 6 MACETAS DE FLORES - MACETEROS DE PLASTICO PARA PLANTAS DE INTERIOR - TAMANOS DE 7.5/6.6/5.8/5.0/4.3/3.5 PULGADAS PARA TODOS LOS,,27338,Amazon,27-02-2026,3.5PULGADAS,PLASTICO,6,1
2597,"MACETA PARA EXTERIORES CON DISENO DE CELOSIA - MACETA CUADRADA DE 14.75 PULGADAS, 13 PULGADAS DE ALTO, MACETA BLANCA PARA PLANTAS - MACETAS DECORATIVAS PARA DECORACION DE PORCHE DELANTERO - MACETAS AL",,41370,Amazon,27-02-2026,14.75PULGADAS,DESCONOCIDO,1,0
2598,"PAQUETE DE 28 MACETAS PEQUENAS DE 4 PULGADAS, MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE Y PLATILLOS PARA FLORES, PLANTAS, SUCULENTAS, MACETAS DE INICIO DE SEMILLAS, COLOR BLANCO",,28862,Amazon,27-02-2026,4PULGADAS,PLASTICO,28,1
2599,"PAQUETE DE 6 MACETAS DE TERRACOTA Y ARCILLA DE 6 PULGADAS CON PLATILLO PARA PLANTAS, MACETA GRANDE DE TERRACOTA CON ORIFICIO DE DRENAJE, MACETA PARA PLANTAS DE INTERIOR Y EXTERIOR",,43578,Amazon,27-02-2026,6PULGADAS,CERAMICA,6,1
2600,"LINDAS MACETAS DE CERAMICA PARA SUCULENTAS, MACETA CON DRENAJE Y PLATILLO ADJUNTO, JUEGO DE 5 PLANTAS NO INCLUIDAS (REDONDA)",,62320,Amazon,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
2601,"PAQUETE DE 10 MACETAS DE 6 PULGADAS CON DRENAJE Y PLATILLOS, MACETAS DE PLASTICO NEGRO PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS APILABLES PARA PLANTAS DE INTERIOR Y HIERBAS, COLOR NEGRO",,30826,Amazon,27-02-2026,6PULGADAS,PLASTICO,10,1
2602,"QUARUT PAQUETE DE 3 MACETAS DE 10 PULGADAS, MACETAS DE BARRIL DE WHISKY CON AGUJEROS DE DRENAJE Y PLATILLO, MACETAS DE PLASTICO PARA DECORACION DE FLORES CON DISENO DE BARRIL DE VINO IMITACION, PARA",,44357,Amazon,27-02-2026,10PULGADAS,PLASTICO,3,1
2603,"COSMOLIVING BY COSMOPOLITAN - MACETA DE METAL PARA INTERIORES Y EXTERIORES, MACETA GRANDE CON SOPORTE EXTRAIBLE, JUEGO DE 2 MACETAS DE 19 PULGADAS, 22 PULGADAS DE ALTO, COLOR DORADO",,134569,Amazon,27-02-2026,19PULGADAS,METAL,2,1
2604,"PAQUETE DE 30 MACETAS TRANSPARENTES PARA PLANTAS DE VIVERO, MACETA DE PLASTICO DE ALTA TRANSPARENCIA DE 3.5/4/5 PULGADAS CON AGUJEROS DE DRENAJE, INCLUYE 20 ETIQUETAS",,20898,Amazon,27-02-2026,5PULGADAS,PLASTICO,30,1
2605,"MACETAS DE 6 PULGADAS, PAQUETE DE 5 MACETAS PARA EXTERIORES E INTERIORES, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS DE BANDEJA (MULTICOLOR)",,31458,Amazon,27-02-2026,6PULGADAS,DESCONOCIDO,5,1
2606,THE HC COMPANIES ECLIPSE MACETA REDONDA CON PLATILLO - MACETA PARA PLANTAS DE EXTERIOR E INTERIOR CON ORIFICIOS DE DRENAJE - MACETAS DE PLASTICO LIGERAS Y RESISTENTES A LOS RAYOS UV PARA PLANTAS,,29520,Amazon,27-02-2026,SIN MEDIDAS,PLASTICO,1,0
2607,"MACETAS DE INTERIOR DE 6 PULGADAS CON ORIFICIO DE DRENAJE Y PLATILLO DE BANDEJA, MACETAS PARA PLANTAS Y FLORES DE JARDIN DE INTERIORES Y EXTERIORES, MULTICOLOR, 5 PAQUETES",,26394,Amazon,27-02-2026,6PULGADAS,DESCONOCIDO,1,0
2608,"MACETAS DE RIEGO AUTOMATICO DE 7/6.5/6/5.5/5 PULGADAS, MACETAS DE PLASTICO CON MULTIPLES AGUJEROS DE DRENAJE DE MALLA Y DEPOSITO PROFUNDO PARA PLANTAS Y FLORES DE JARDIN DE INTERIORES Y",,25632,Amazon,27-02-2026,5PULGADAS,PLASTICO,1,0
2609,"OJYUDD - JUEGO DE 60 MACETAS FLEXIBLES DE 1 GALON PARA VIVERO DE PLANTAS, MACETAS DE PLASTICO SUAVE Y ENGROSADAS PARA INICIAR SEMILLAS, MACETAS DE PLASTICO CON AGUJERO PARA PLANTULAS DE FLORES",,34895,Amazon,27-02-2026,SIN MEDIDAS,PLASTICO,60,1
2610,"DOCRIN JUEGO DE 2 MACETAS DE CERAMICA (6.6 + 5.5 PULGADAS), MACETAS DE INTERIOR DE ARCILLA ALTA CON AGUJEROS DE DRENAJE Y PLATILLO, DECORACION MODERNA DE PANAL PARA TODAS LAS PLANTAS DE LA CASA",,42703,Amazon,27-02-2026,5.5PULGADAS,CERAMICA,2,1
2611,"VIVOSUN - PAQUETE DE 5 BOLSAS DE CULTIVO DE 5 GALONES, MACETAS DE TELA NO TEJIDA GRUESA DE 300 G CON ASAS",,27035,Amazon,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
2612,"GARDIFE PAQUETE DE 20 MACETAS DE 4 PULGADAS, MACETAS PARA PLANTAS DE INTERIOR, MACETAS, COLOR",,58857,Amazon,27-02-2026,4PULGADAS,DESCONOCIDO,20,1
2613,"QCQHDU MACETA DE 8 PULGADAS, PAQUETE DE 2 MACETAS PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE Y PLATILLO, MACETAS PARA EXTERIORES, DECORACION MODERNA PARA EL HOGAR Y EL JARDIN",,33389,Amazon,27-02-2026,8PULGADAS,DESCONOCIDO,2,1
2614,"JERIA PAQUETE DE 100 MACETAS DE PLASTICO DE 4 PULGADAS QUE VIENEN CON 100 ETIQUETAS PARA PLANTAS, CONTENEDOR DE PLANTAS DE FLORES DE PLANTULAS Y MACETAS DE INICIO DE SEMILLAS",,21521,Amazon,27-02-2026,4PULGADAS,PLASTICO,100,1
2615,"MACETAS DE VIVERO DE PLASTICO DE 6 PULGADAS, PAQUETE DE 16 MACETAS PARA PLANTAS PEQUENAS DE INTERIOR Y EXTERIOR, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DECORATIVAS DE INICIO DE",,37154,Amazon,27-02-2026,6PULGADAS,PLASTICO,16,1
2616,"PAQUETE DE 48 MACETAS DE PLASTICO DE 4 PULGADAS, JUEGO DE MACETAS DE INTERIOR DE PLANTULAS GRUESAS, MACETAS DE INICIO DE SEMILLAS CON AGUJEROS DE DRENAJE, PLATILLOS, MINI HERRAMIENTAS DE JARDIN",,44599,Amazon,27-02-2026,4PULGADAS,PLASTICO,48,1
2617,"PAQUETE DE 36 MACETAS DE PLASTICO DE 4 PULGADAS CON PLATILLOS, MACETAS DE FLORES COLORIDAS, MACETAS DE INICIO DE SEMILLAS, MACETAS ENGROSADAS, MACETAS DE VIVERO PARA EL HOGAR, JARDIN, FLORES",,38349,Amazon,27-02-2026,4PULGADAS,PLASTICO,36,1
2618,"PAQUETE DE 4 MACETAS RETRO DE 12 PULGADAS, MACETAS VINTAGE A RAYAS CON ORIFICIO DE DRENAJE Y PLATILLO, MACETAS GRANDES DE PLASTICO PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS DECORATIVAS DE",,71850,Amazon,27-02-2026,12PULGADAS,PLASTICO,4,1
2619,"MACETAS DE 10 PULGADAS PARA INTERIORES Y EXTERIORES, PAQUETE DE 4 MACETAS DE PLASTICO PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE Y BANDEJAS, JUEGOS DE CONTENEDORES DECORATIVOS DE RESINA",,42045,Amazon,27-02-2026,10PULGADAS,PLASTICO,4,1
2620,"PATROCINADO PAQUETE DE 36 MACETAS DE PLASTICO DE 4 PULGADAS CON PLATILLOS, MACETAS DE FLORES COLORIDAS, MACETAS DE INICIO DE SEMILLAS, MACETAS ENGROSADAS, MACETAS DE VIVERO PARA EL HOGAR, JARDIN, FLORES",,38349,Amazon,27-02-2026,4PULGADAS,PLASTICO,36,1
2621,"PATROCINADO PAQUETE DE 48 MACETAS DE PLASTICO DE 4 PULGADAS, JUEGO DE MACETAS DE INTERIOR DE PLANTULAS GRUESAS, MACETAS DE INICIO DE SEMILLAS CON AGUJEROS DE DRENAJE, PLATILLOS, MINI HERRAMIENTAS DE JARDIN",,44599,Amazon,27-02-2026,4PULGADAS,PLASTICO,48,1
2622,"PATROCINADO WOUSIWER PAQUETE DE 16 MACETAS DE PLASTICO DE 6 PULGADAS PARA MACETAS DE INTERIOR, RESISTENTES Y ELEGANTES DE 6 PULGADAS PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE Y BANDEJA PARA PLANTAS, FLORES",,39033,Amazon,27-02-2026,6PULGADAS,PLASTICO,16,1
2623,"PATROCINADO JUEGO DE 12 MACETAS DE PLASTICO DE 6 PULGADAS, MODERNAS CON ORIFICIOS DE DRENAJE Y PLATILLOS PARA TODAS LAS PLANTAS DE CASA, HIERBAS, FLORES Y VIVERO DE SIEMBRA, COLORIDAS",,62320,Amazon,27-02-2026,6PULGADAS,PLASTICO,12,1
2624,CREATIVE CO-OP - MACETA GRANDE DE CERAMICA BLANCA MATE CON RELIEVE,,148151,Amazon,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
2625,"MACETAS DE 10 PULGADAS PARA INTERIORES Y EXTERIORES, PAQUETE DE 4 MACETAS DE PLASTICO PARA PLANTAS DE INTERIOR CON AGUJEROS DE DRENAJE Y BANDEJAS, JUEGOS DE CONTENEDORES DECORATIVOS DE RESINA",,42045,Amazon,27-02-2026,10PULGADAS,PLASTICO,4,1
2626,"AMAZON BASICS MACETA REDONDA DE CERAMICA ACANALADA, 8 PULGADAS, COLOR BLANCO",,63272,Amazon,27-02-2026,8PULGADAS,CERAMICA,1,0
2627,"PAQUETE DE 36 MACETAS DE PLASTICO DE 4 PULGADAS CON PLATILLOS, MACETAS DE FLORES COLORIDAS, MACETAS DE INICIO DE SEMILLAS, MACETAS ENGROSADAS, MACETAS DE VIVERO PARA EL HOGAR, JARDIN, FLORES",,38349,Amazon,27-02-2026,4PULGADAS,PLASTICO,36,1
2628,"MACETAS DE VIVERO DE PLASTICO DE 6 PULGADAS, PAQUETE DE 16 MACETAS PARA PLANTAS PEQUENAS DE INTERIOR Y EXTERIOR, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DECORATIVAS DE INICIO DE",,37154,Amazon,27-02-2026,6PULGADAS,PLASTICO,16,1
2629,"JUEGO DE 12 MACETAS DE PLASTICO DE 6 PULGADAS, MODERNAS CON ORIFICIOS DE DRENAJE Y PLATILLOS PARA TODAS LAS PLANTAS DE CASA, HIERBAS, FLORES Y VIVERO DE SIEMBRA, COLORIDAS",,62320,Amazon,27-02-2026,6PULGADAS,PLASTICO,12,1
2630,"FAMILY PAQUETE DE 20 MACETAS DE ARCILLA TERRACOTA DE 3.15 PULGADAS, MINI MACETAS TRANSPIRABLES Y PINTABLES PARA INTERIORES PARA NINOS Y ADULTOS",,37761,Amazon,27-02-2026,3.15PULGADAS,CERAMICA,20,1
2631,"PAQUETE DE 48 MACETAS DE PLASTICO DE 4 PULGADAS, JUEGO DE MACETAS DE INTERIOR DE PLANTULAS GRUESAS, MACETAS DE INICIO DE SEMILLAS CON AGUJEROS DE DRENAJE, PLATILLOS, MINI HERRAMIENTAS DE JARDIN",,44599,Amazon,27-02-2026,4PULGADAS,PLASTICO,48,1
2632,"MACETAS DE CERAMICA PARA PLANTAS DE INTERIOR CON PLATILLO, MACETAS DE 6 PULGADAS CON ESMALTE VINTAGE DE GRIETA DE HIELO Y AGUJEROS DE DRENAJE, MACETAS DECORATIVAS PARA JARDIN AL AIRE LIBRE Y",,43932,Amazon,27-02-2026,6PULGADAS,CERAMICA,1,0
2633,"PURE GARDEN CAJA DE MACETA CON DISENO DE CELOSIA - MACETA DECORATIVA AL AIRE LIBRE DE 14.75 PULGADAS CUADRADAS PARA FLORES O PLANTAS - DECORACION PARA EL PORCHE DELANTERO, PATIO Y JARDIN (NEGRO)",,51560,Amazon,27-02-2026,14.75PULGADAS,DESCONOCIDO,1,0
