,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
37,"10 INCH PLANTER POTS FOR PLANTS, 4 PACK PLASTIC LARGE FLOWER POTS INDOOR OUTDOOR, RESIN PLANT POT WITH DRAINAGE & SAUCER, RETRO DECORATIVE GARDEN POT WITH REMOVABLE TRAYS FOR HOUSE",,42232,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
38,"QUARUT 3 PACK 10 INCH PLANT POTS,WHISKEY BARREL PLANTERS WITH DRAINAGE HOLES & SAUCER, PLASTIC DECORATION FLOWER POTS IMITATION WINE BARREL DESIGN, FOR INDOOR & OUTDOOR GARDEN HOME PLANTS (BROWN)",,44727,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,10,1
39,"5 PACK 10 INCH PLANT POTS FOR INDOOR OUTDOOR,PLASTIC FLOOR PLANTERS WITH DRAINAGE HOLES,LIGHTWEIGHT FLOWER POTS FOR HOME,PATIO & GARDEN(GREY)",,38941,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,10,1
40,"PLANT POTS 10/9/8/7.5/7 INCH SELF WATERING POTS, SET OF 5 PLASTIC PLANTERS WITH DRAINAGE HOLES AND SAUCERS,PLASTIC FLOWER POTS,NURSERY PLANTING POT FOR INDOOR OUT DOOR PLANTS(GREEN)",,50304,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
41,"TUSCAN CERAMIC PLANT POTS, 6.11 INCH VINTAGE PLANTERS WITH DRAINAGE HOLE FOR INDOOR PLANTS, FARMHOUSE GREEN SCROLL VASE & FLOWER POTS, HOME KITCHEN GARDEN DECOR, PLANT LOVER GIFTS",,35572,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
42,SMILY FACE PLANTER POT CUTE RESIN FLOWER HEAD PLANTERS FOR INDOOR OUTDOOR UNIQUE SIT ROCKING CHAIR SUCCULENT POTS GIFT IDEAI FOR MOTHER AND APPRECIATION CHRISTMAS WITH DRAINAGE HOLE,,28861,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
43,"SET OF 2-10 INCH HANGING PLANTERS FOR INDOOR PLANTS WITH SELF-WATERING INCLUDES HANGING POTS FOR PLANTS, OUTDOOR HANGING PLANT POT WITH DRAINAGE, AND 2 TYPES OF HANGING BASKETS HANGERS (WHITE, 10INCH)",,41254,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
44,"LAND GUARD 4-PACK FABRIC GROW BAGS 5 GALLON, THICKENED NONWOVEN GARDEN POTS, GROWING BAGS WITH HANDLES, BLACK",,18021,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
45,"12/10/8 INCH SELF WATERING POTS FOR INDOOR PLANTS PLASTIC LARGE PLANT POT FOR OUTDOOR PLANTS, WATER LEVEL WINDOW & SPACIOUS RESERVOIR FLOWER POTS DECORATIVE PLANTER WITH DRAINAGE AND TRAY (BLACK)",,50802,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
46,"8/10/12 INCH SELF WATERING POTS FOR INDOOR/OUTDOOR PLANTS - LARGE PLASTIC PLANTER WITH DRAINAGE HOLES, WATER LEVEL INDICATOR & DEEP RESERVOIR, MODERN DECORATIVE FLOWER POTS (WHITE)",,52599,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
47,"LATTICE DESIGN OUTDOOR PLANTER BOX - 14.75"" SQUARE 13"" TALL BLACK PLANT POT - DECORATIVE PLANT POTS FOR FRONT PORCH DECOR - FLOWER POTS OUTDOOR PLANTERS FOR PORCH PATIO OR GARDEN DECOR BY PURE GARDEN",,51980,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
48,"5-PACK PLANT POTS WITH DRAINAGE FOR WINTER CARE 7/6.5/6/5.5/5 INCH, SELF WATERING POTS FOR INDOOR PLANTS, PLANTERS FOR INDOOR OUTDOOR PLANTS, PLASTIC FLOWER POT, PLANTER FOR INDOOR OUTDOOR (BLACK)",,54092,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
49,"12"" 10"" 9"" 8"" SELF WATERING POTS WITH WATER LEVEL INDICATOR, LARGE PLASTIC PLANTERS SET WITH MESH DRAINAGE HOLE AND REMOVABLE SAUCER RESERVOIR, BIG FLOWER POT FOR INDOOR OUTDOOR PLANTS (GREEN)",,59677,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
50,"LE TAUCI CERAMIC PLANT POTS, 5.1 + 6.4 INCH FOOTED POTS FOR PLANTS, MODERN FLOWER POTS FOR HOME AND OFFICE, INDOOR PLANTERS WITH DRAINAGE, REACTIVE GLAZE WHITE",,42694,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
51,"QUARUT PLANT POTS SET OF 4 PACK 12 INCH,LARGE WHISKEY BARREL PLANTERS WITH DRAINAGE HOLES & SAUCER.PLASTIC FLOWER POTS IMITATION WINE BARREL DESIGN, FOR INDOOR & OUTDOOR GARDEN HOME PLANTS (BROWN)",,80012,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,12,1
52,"LE TAUCI 12 INCH POTS FOR PLANTS, CERAMIC PLANT POTS WITH DRAINAGE HOLES AND SAUCERS, ELEGANT AND DURABLE LARGE PLANT POT, PERFECT FOR HOME & OFFICE DECOR, WHITE",,118289,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
53,"ADJUSTABLE PLANT STAND INDOOR,BAMBOO MID CENTURY MODERN PLANTS STANDS, STABLE PLANT HOLDER,FIT 8 9 10 11 12 INCH POTS (POT & PLANT NOT INCLUDED)",,29403,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
54,"PLASTIC-PLANT-FLOWER-PLANTERS-10 INCH WITH DRAINAGE HOLE & SAUCER, 3 PACKS LIGHTWEIGHT SMALL RESIN FLOWER POT INDOOR OUTDOOR, RETRO ANTIQUE IMITATION DECORATIVE GARDEN CONTAINERS SETS FOR HOUSEPLANTS",,40443,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
55,"LIFEMASTER ECO FRIENDLY PLANT POT SET -5-PACK HOME DECOR FLOWER INDOOR AND OUTDOOR PLASTIC POTS WITH DRAINAGE HOLES, ASSORTED SIZES (7"", 6.6"", 6"", 5.3"", 4.8"") - STACKABLE GARDEN VERSATILE PLANTERS",,24733,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
56,"ABSTRACT FACE PLANTERS POTS HEAD,UNIQUE HEAD PLANTER FOR INDOOR PLANTS,FUNNY FACE FLOWER POT,COLORFUL PLANT POTS FOR OUTDOOR GARDEN DECOR AND HOME ART DECORATION(CLASSIC)",,45993,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
57,"30 PACKS CLEAR NURSERY POTS FOR PLANTS, 3.5/4/5 INCH HIGH TRANSPARENCY PLASTIC SEEDLING PLANT POT WITH DRAINAGE HOLES, INCLUDES 20 LABELS",,20631,Amazon,04-03-2026,20L,DESCONOCIDO,1,0
58,"6 INCH FLOWER POTS, 5 PACK PLANT POTS WITH DRAINAGE HOLES AND SAUCERS FOR INDOOR PLANTS, PLASTIC PLANTERS WITH WATER RIPPLE FOR SMALL GARDEN HOUSE PLANTS, NURSERY POTS FOR SUCCULENT, WHITE",,56719,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
59,"PLASTIC PLANT POTS 10/9/8/7.5/7 INCH SET OF 5, FLOWER PLANTERS WITH DRAINAGE HOLES AND SAUCERS, PLASTIC POTS FOR INDOOR OUTDOOR PLANTS, LIVINGROOM GARDEN DECOR (WHITE)",,46281,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
60,"WORTH GARDEN PLASTIC URN PLANTERS FOR OUTDOOR PLANTS, TREE 22'' TALL 2 PACK ROUND CLASSIC RESIN FLOWER POTS INDOOR BEIGE TRADITIONAL FRONT PORCH 15 IN DIA. LARGE IMITATION STONE DECORATIVE PATIO DECK",,183770,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
61,"THE HC COMPANIES 8 INCH ROUND PLASTIC SUCCULENT CAPRI BOWL 8""X8""X3"" IN FAUX CONCRETE COLOR WITH COPPER BAND",,26033,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
62,"CUTE CERAMIC SUCCULENT GARDEN POTS, PLANTER WITH DRAINAGE AND ATTACHED SAUCER, SET OF 5 -PLANTS NOT INCLUDED (ROUND)",,62828,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
63,"VECELO METAL PLANT STANDS SET OF 5, MULTIPLE HEAVY DUTY FLOWER POT STAND, ROUND PLANT HOLDER, BLACK",,0,Amazon,04-03-2026,SIN MEDIDAS,METAL,1,0
64,"8 INCH PLANT POTS, 4 PACK PLASTIC PLANTERS FOR INDOOR OUTDOOR WITH DRAINAGE HOLES & SAUCERS, WAFFLE TEXTURE FLOWER POTS FOR INDOOR PLANTS, INDOOR PLANT POTS FOR MONSTERA, FIDDLE LEAF FIG, BLACK",,62828,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
65,"QCQHDU 8 INCH PLANT POT, 2 PACK PLANTERS FOR INDOOR PLANTS WITH DRAINAGE HOLES & SAUCER, OUTDOOR FLOWER POTS HOME GARDEN MODERN DECOR",,33662,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
66,"AZERPIAN PLANT STAND 5 TIER INDOOR METAL FLOWER SHELF FOR MULTIPLE PLANTS CORNER TALL FLOWER HOLDERS FOR PATIO GARDEN LIVING ROOM BALCONY BEDROOM, BLACK (5 TIER-BLACK)",,52381,Amazon,04-03-2026,SIN MEDIDAS,METAL,1,0
67,FACE PLANTER/FLOWER POT FOR INDOOR OUTDOOR PLANTS RESIN SUCCULENT PLANTER WITH DRAINAGE HOLE CUTE LADY FACE PLANT POTS,,31976,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
68,"AUGSHY NURSERY POT, 110 PCS 4"" PLASTIC PLANTS POT,SEED STARTING POTS, INDOOR OUTDOOR SEEDING POTS",,21618,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,110,1
69,"ORCELER 6 INCH TERRACOTTA & CLAY POTS FOR PLANTS WITH SAUCER, MEDIUM TERRA COTTA PLANT POTS WITH DRAINAGE HOLE, FLOWERPOT WITH TRAY, TERRACOTTA POT FOR INDOOR OUTDOOR PLANT - PACK OF 4 PLANTERS",,40329,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
70,"PLASTIC PLANT 8 INCH, 4 PACK WITH DRAINAGE HOLES & SAUCERS, WATER WAVE DECORATIVE PLANT POTS FOR INDOOR OUTDOOR PLANTS, PATIO, GARDEN, HOME DECOR (MULTICOLOR)",,39054,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
71,"ORIGINAL EARTHLINGS SITTING SMALL PLANT POT - 4 INCH CUTE PLANT POT - SUCCULENT & CACTUS CHRISTMAS PLANTERS, REMOVABLE DRAINAGE PLUG, CUTE DECOR PLANT GIFTS FOR PLANT LOVERS, TEACHER GIFTS",,60175,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
72,"PLANT POTS 8 INCH, 6 PACK PLASTIC FLOWER POTS FOR INDOOR & OUTDOOR PLANTS, PLANTERS WITH DRAINAGE HOLES AND SAUCER, GARDEN POT FOR PLANTS (MULTICOLOR)",,47573,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
73,"ARNIS PLANTS POTS WITH STAND, SET OF 2 P LANTERS, UNIQUE MID CENTURY DECORATIVE METAL FLOWER POTS WITH DRAINAGE, 8.25 & 10.5 INCH, WHITE AND GOLD",,92300,Amazon,04-03-2026,SIN MEDIDAS,METAL,1,0
74,"CLASSIC HOME AND GARDEN VOGUE PLANTER POTS W/POTTERY QUALITY FINISH - MODERN INDOOR & OUTDOOR FLOWER POTS - UV-RESISTANT PORCH PLANTERS - DECORATIVE POT FOR FLOWERS & HERBS (8"" WILLOW GREEN)",,29646,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
75,"GARDIFE 20 PACK 4 INCH PLANT POTS, PLANTERS FOR INDOOR PLANTS, FLOWER POTS, COLOR",,59337,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,4,1
76,"10 INCH 4 PACK PLANT POTS, PLASTIC FLOWER POT FOR INDOOR & OUTDOOR WITH DRAINAGE HOLES & SAUCER, PLAID PATTERN PLANTERS GARDEN POTS FOR HERBS",,43087,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
77,"FAITHLAND 6-PACK 6-INCH PLASTIC PLANT POTS WITH SAUCERS | THICKENED PP MATERIAL, MODERN WAVE TEXTURE, ENHANCED DRAINAGE FOR INDOOR/OUTDOOR GARDEN PLANTS | MULTICOLOR VALUE SET",,33251,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,6,1
78,"28 PACK 4 INCH SMALL PLANT POTS, PLASTIC PLANTERS WITH DRAINAGE HOLES AND SAUCERS FOR FLOWERS PLANTS, SUCCULENTS, SEED STARTING POTS, WHITE",,29097,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,4,1
79,"LIFEMASTER PLANT POTS WITH MULTI DRAINAGE HOLES - 5 PIECES VERSATILE, STURDY PLASTIC, STACKABLE DESIGN HOME DECOR FLOWER POTS FOR INDOOR AND OUTDOOR GARDENING - BLACK",,25458,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
80,"4 INCH PLANT POTS WITH DRAINAGE HOLES, 6 PACK PLASTIC INDOOR FLOWER POTS, SUCCULENT POTS FOR ORCHIDS, VIOLETS, SUCCULENTS, HERBS, AND OTHER SMALL PLANT, 6 COLORS",,50610,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
81,"CADANI 5 PACK METAL PLANT STANDS FOR OUTDOOR INDOOR, ANTI-RUST IRON FLOWER POT STAND, HEAVY DUTY PLANT POT STAND FOR MULTIPLE PLANT, DECORATION RACKS FOR HOME, PATIO & GARDEN",,36576,Amazon,04-03-2026,SIN MEDIDAS,METAL,1,0
82,"OUTDOOR PLANTER 2-PACK - 16X18-INCH URN PLANTERS - PLASTIC PLANT POTS FOR INDOOR, OUTDOOR, OR FRONT PORCH DECOR - FLOWER POTS BY PURE GARDEN (BLACK)",,131974,Amazon,04-03-2026,16X18,DESCONOCIDO,1,0
83,"GROTHEORY 100 PACK 1 GALLON NURSERY POTS, 6.7 INCH PLASTIC POTS FOR PLANTS, PLASTIC FLOWER POTS, PLANT POT, SEEDLING POTS FOR POTTING, SEED, SUCCULENT, PLANTING POTS WITH PLANT LABELS",,61388,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
84,"CERAMIC-PLANTERS-FOR-INDOOR-PLANTS WITH SAUCER, 6 INCH VINTAGE ICE CRACK GLAZE PLANT POTS WITH DRAINAGE HOLES, DECORATIVE FLOWER POTS FOR OUTDOOR GARDEN HOME DECOR, TUSCAN POT FOR PLANT",,44291,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
85,"INDOOR PLANT POTS FOR LAZY PEOPLE, 5PACK WHITE PLASTIC SELF WATERING PLANTER POTS FOR HOUSEPLANTS,SUCCULENT, AFRICAN VIOLETS,SNAKE PLANTS, FLOWERS AND CACTUS(7/6.5/6/5.5/5 INCH)",,27761,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
86,"RAISED GARDEN BED WITH LEGS PLASTIC ELEVATED PLANTERS FOR OUTDOOR PLANTS BOX KITS FOR GARDEN PATIO DECK BALCONY WITH DRAINAGE HOLES TO PLANTING FLOWERS,VEGETABLES,TOMATO AND HERBS",,0,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
87,"VANCASSO CERAMIC PLANT POTS, 4.25+5.25+6.25 INCH PLANTER POT WITH DRAINAGE HOLE, FLOWER POTS FOR INDOOR OUTDOOR PLANTS, SET OF 3, WHITE",,60978,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
88,"D'VINE DEV 8 INCH PLASTIC PLANTER POTS FOR PLANT POT WITH DRAINAGE HOLE AND SEAMLESS SAUCERS, BLACK COLOR, 74-X-B-1",,34316,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
89,"100 PACKS 4 INCH NURSERY POTS, 4 5 6 INCHES PLASTIC NURSERY POTS FOR PLANTS WITH DRAINAGE HOLES, SEED STARTING GARDEN POTS OF FLOWER PLANT CONTAINER FOR SUCCULENTS, TRANSPLANTING (100, 4 INCH)",,21845,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,4,1
90,"DEEP DREAM 6 INCH PLANT POTS- CERAMIC PLANTER POT WITH DRAINAGE HOLE AND SAUCER, ROUND FLOWER POT FOR INDOOR OUTDOOR SUCCULENT, SNAKE PLANTS AND CACTUS, BLUE",,32859,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
91,"VANCASSO 3-PACK CERAMIC PLANT POTS, 3.7/4.8/6.2 INCH INDOOR PLANTERS WITH SAUCERS & DRAINAGE HOLE PLANTER POTS FOR INDOOR PLANTS AND FLOWER, WHITE",,63177,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
92,"4 PACK 10 INCH PLANT POTS, RETRO PATTERN PLANTERS WITH DRAINAGE HOLES AND SAUCER, STURDY PLASTIC GARDEN FLOWER POTS FOR INDOOR & OUTDOOR PLANTS",,47843,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,10,1
93,"CLASSIC HOME AND GARDEN ROSIE MODERN PLANTER W/DRAINAGE - CONTEMPORARY PLANTER BOWLS - SHALLOW ROUND VASES FOR SMALL PLANTS - VERSATILE INDOOR & OUTDOOR POTS (10"" PATINA COPPER)",,33330,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
94,"WORTH GARDEN 22"" TALL PLANTERS SET OF 2 - PLASTIC WHITE SQUARE PLANT POTS WITH DRAINAGE HOLE - MODERN LARGE TAPERED MATTE WAVY TREE FLOWER POT FOR INDOOR OUTDOOR PORCH DECK",,147500,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
95,"LE TAUCI PLANT POTS, 4.1+5.1+6.5 INCH, SET OF 3, CERAMIC PLANTERS WITH DRAINAGE HOLE AND SAUCER, INDOOR FLOWER POT WITH HOLE MESH PAD, GIFTS FOR MOM, REACTIVE GLAZE BEIGE",,51744,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
96,"4.7 INCH PLANT POTS INDOOR OUTDOOR, 8 PACK COLORFUL PLANT FLOWER POTS WITH DRAINAGE HOLES AND SAUCERS PLASTIC PLANTERS NURSERY POTS FOR GARDEN PLANTS FLOWERS SUCCULENTS",,21941,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
97,"SET OF 2 LARGE TALL PLANTER FOR INDOOR OR OUTDOOR 24"" FLOWER POTS TAPERED TALL PLANTERS WITH TRAY FOR PORCH, PATIO, BACKYARD, LARGE PLANTERS FOR OUTDOOR INDOOR PLANTS(BLACK)",,143102,Amazon,04-03-2026,2L,DESCONOCIDO,1,0
98,"MELPHOE 2 PACK SELF WATERING HANGING PLANTERS INDOOR FLOWER POTS, 6.5 INCH OUTDOOR HANGING BASKET, PLANT HANGER WITH 3HOOKS DRAINAGE HOLES FOR GARDEN HOME (EMERALD)",,33356,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
99,"VINTAGE FLOWER POTS FOR INDOOR PLANT, ROUND CERAMIC PLANT POTS WITH DRAINAGE HOLES AND SAUCERS, 6.7/5.2/3.9 INCHES RETRO FLOWER PLANTERS SET OF 3 (MORNING GLORY)",,65446,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
100,"100 PCS PLANT NURSERY POTS, 4 INCH SMALL PLANT SEEDLING POTS WITH LABELS PLASTIC PLANT FLOWER POTS WITH DRAINAGE HOLES INDOOR OUTDOOR FOR SUCCULENT CUTTING TRANSPLANTING",,22133,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,100,1
101,"PLANT POTS INDOOR 7/6.5/6/5.5/5 INCH SELF WATERING PLANTERS FOR INDOOR PLANTS WITH DRAINAGE HOLE, PLASTIC FLOWER POTS FOR SUCCULENTS, AFRICAN VIOLET (GREEN)",,28774,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
102,"TON SIN GREY FLOWER POTS,TEXTURE PLANTER FOR INDOOR PLANTS SET OF 3 CERAMIC FLOWER POTS WITH SAUCER,CUTE GARDEN POTS SUCCULENT POTS(3 PACK,GREY",,36716,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
103,"8 PCS PLANT POTS,3.8"" FLOWER POTS,GARDENING GIFTS,PLASTIC POT FOR PLANTS,NURSERY SUCCULENT POT PLANTERS FOR INDOOR PLANTS,SMALL FLOWER POTS,CUTE PLANT POTS",,17725,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,8,1
104,"8/7/6 INCH PLANT POTS, 3 SET CYLINDER FLOWER POTS FOR OUTDOOR INDOOR PLANTS, DECORATIVE PLASTIC PLANTERS WITH DRAINAGE HOLES AND SAUCERS FOR GARDEN HOUSE PLANTS, BLACK",,59285,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
105,"FGSTYLE 10 INCH PLANTS POT,4 PACK FLOWER POTS,PLANTERS POT WITH DRAINAGE HOLE & SAUCER,MODERN PLANTERS FOR INDOOR OUTDOOR PLANTS,DECORATIVE RESIN GARDEN POTS FOR OUTDOOR INDOOR HOME PLANTS (BEIGE)",,43183,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
106,"KANTE 14 INCH DIA ROUND CONCRETE PLANTER, INDOOR OUTDOOR LARGE PLANT POT WITH DRAINAGE HOLE AND RUBBER PLUG FOR HOME PATIO GARDEN, PURE WHITE",,116030,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
107,"TIERED BUBBLE CERAMIC PLANT POT, CREAMY WHITE 6 INCH CERAMIC PLANTER WITH DRAINAGE HOLES, FLOWER POT WITH MESH PAD, RUBBER PLUGS, PLANTE POTS FOR INDOOR PLANTS OUTDOOR, MODERN DECOR",,30118,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
108,INMERUN PLANT POTS INDOOR PLASTIC FLOWER POTS OUTDOOR 5 INCH SET OF 6 PACK WITH DRAINAGE HOLES AND SAUCERS FOR GARDEN POTS (5 IN 6 PCS),,27753,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,6,1
109,"6/5/4 INCH FLOWER POTS, SET OF 3 CYLINDER PLANT POTS FOR SMALL INDOOR OUTDOOR PLANTS, PLASTIC PLANTERS WITH DRAINAGE HOLES AND SAUCERS FOR GARDEN SUCCULENT NURSERY HOUSE PLANTS, BLACK",,24794,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
110,"WOUSIWER 16 PACK 6 INCH PLASTIC PLANTERS FOR INDOOR FLOWER POTS, HEAVY DUTY AND STYLISH 6 INCH PLANT POTS FOR INDOOR PLANTS WITH DRAINAGE HOLES AND TRAY FOR PLANTS, FLOWERS, WHITE",,39352,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,6,1
111,"VANAVAZON 6 INCH SELF WATERING PLANTER POTS FOR INDOOR PLANTS, 3 PACK AFRICAN VIOLET POTS WITH WICK ROPE-GREY",,30232,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
112,"ARNIS MODERN PLANT POTS, SET OF 2 LARGE PLANTERS WITH STAND, DECORATIVE PLANTERS, METAL POTS WITH DRAINAGE HOLES FOR LIVING ROOM, OFFICE, GARDEN OR BALCONY, 8.25 &10.5 INCH, DIRT",,97274,Amazon,04-03-2026,2L,METAL,1,0
113,"4 INCH SMALL POTS FOR PLANTS, 6 PACK WAFFLE TEXTURE SMALL PLANT POTS FOR SUCCULENTS, PLASTIC PLANTER WITH DRAINAGE HOLES AND SAUCERS FOR INDOOR OUTDOOR PLANTS, FLOWERS, HERBS, SEEDLINGS, COLORFUL",,51483,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
114,"ROOT & VESSEL MAJESTIC MID-CENTURY MODERN LOW PROFILE CYLINDER POT, MATTE BLACK, 6.5""",,25196,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
115,"LIQING GARDEN DECOR - PLANTER FOR OUTDOOR PLANTS - OUTDOOR DECOR PLANTERS FOR FLOWERS AND VEGETABLES - PREMIUM STYLISH PATIO, BALCONY, PORCH (XXL1)",,81905,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
116,"24 PACK 3 INCH TERRACOTTA POTS, MINI CLAY POTS WITH DRAINAGE HOLES,CACTUS FLOWER NURSERY TERRA COTTA POT FOR INDOOR/OUTDOOR SUCCULENT PLANTS, CRAFTS, WEDDING FAVOR",,43707,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
117,"12"" 10"" 9"" 8"" SELF WATERING POTS WITH WATER LEVEL INDICATOR, LARGE PLASTIC PLANTERS SET WITH MESH DRAINAGE HOLE AND REMOVABLE SAUCER RESERVOIR, BIG FLOWER POT FOR INDOOR OUTDOOR PLANTS - WHITE",,55514,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
118,"WORTH GARDEN 20"" TALL PLANTERS SET OF 2 - LARGE WHITE TAPERED PLASTIC FLOWER POTS FOR INDOOR & OUTDOOR USE - MODERN PLANT CONTAINERS WITH DRAINAGE HOLES - IDEAL FOR FRONT PORCH, PATIO, BALCONY",,117190,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
119,"DOCRIN CERAMIC PLANT POTS SET OF 2 (6.6""+5.5""), HIGH-FIRED CLAY INDOOR PLANTERS WITH DRAINAGE HOLES & SAUCER, HONEYCOMB MODERN HOME DECOR FOR ALL HOUSE PLANTS",,43051,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
120,"10-INCH-PLANT-POTS-INDOOR-OUTDOOR, 4 PACK WHISKEY BARREL PLANTERS WITH DRAINAGE HOLES & SAUCER, PLASTIC FLOWER POTS IMITATION WINE BARREL DESIGN, DECORATIVE GARDEN POTS FOR PLANTS",,42790,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
121,"TON SIN PINK GOLD CERAMIC FLOWER POTS, 4""+5""+6"" INCH SMALL GLAZED SUCCULENT PLANTERS WITH DRAINAGE HOLE,MODERN INDOOR DECORATIVE PLANT POTS SET OF 3,GARDEN POTS WITH SAUCER",,41996,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
122,"24/21/12 INCH LARGE PLASTIC PLANTER, LIGHTWEIGHT CERAMIC-LOOK TALL PLANTERS WITH DRAIN HOLE & SAUCERS, TALL PLASTIC PLANTERS FOR PORCH, GARDEN, PATIO, BALCONY(GLAZE BEIGE)",,156489,Amazon,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
