,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
557,DINAMARCA 16X14 BLANCO (MACETERO PORCELANA S),,18990,Plantme,18-02-2026,16X14,CERAMICA,1,0
558,TANTA 34X31 BLANCO (MACETERO FIBRA DE ARCILLA L),,49990,Plantme,18-02-2026,34X31,CERAMICA,1,0
559,NUSA L (CANASTO DE FIBRA NATURAL),,16990,Plantme,18-02-2026,L,NATURAL,1,0
560,HONG KONG VERDE 32 (MACETERO FIBERCLAY),,29990,Plantme,18-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
561,HONG KONG VERDE 42 (MACETERO FIBERCLAY),,44990,Plantme,18-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
562,BANGKOK GRAFITO 62 (MACETERO FIBERCLAY),,124990,Plantme,18-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
563,"SANTORINI NEGRO (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
564,"KENIA VERDE (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
565,MURCIA 27 GRIS OSCURO (MACETERO COLGANTE PLASTICO RECICLADO),,12990,Plantme,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
566,PACK DE ZURICH VERDES (MACETERO DE CERAMICA),,14990,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
567,PACK DE ZURICH BLANCOS (MACETERO DE CERAMICA),,14990,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
568,"SANTORINI NEGRO (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
569,"KENIA NEGRO (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
570,"KRABI (CANASTO DE FIBRA NATURAL), XL",,29990,Plantme,18-02-2026,XL,NATURAL,1,0
571,"KRABI (CANASTO DE FIBRA NATURAL), L",,19990,Plantme,18-02-2026,L,NATURAL,1,0
572,"SANTORINI BLANCO (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
573,"PHUKET (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
574,"PHUKET (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
575,"MAR (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
576,"MAR (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
577,"SANTORINI BLANCO (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
578,"SIMBA (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
579,"KENIA NEGRO (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
580,MADRID 13 BLANCO (MACETERO PLASTICO RECICLADO S),,6990,Plantme,18-02-2026,S,PLASTICO,1,0
581,MADRID 13 AZUL (MACETERO PLASTICO RECICLADO S),,6990,Plantme,18-02-2026,S,PLASTICO,1,0
582,MADRID 13 GRAFITO (MACETERO PLASTICO RECICLADO S),,6990,Plantme,18-02-2026,S,PLASTICO,1,0
583,MADRID 19 AZUL (MACETERO PLASTICO RECICLADO M),,9990,Plantme,18-02-2026,M,PLASTICO,1,0
584,MADRID 19 BLANCO (MACETERO PLASTICO RECICLADO M),,9990,Plantme,18-02-2026,M,PLASTICO,1,0
585,MADRID 40 GRAFITO (MACETERO PLASTICO RECICLADO XL),,44990,Plantme,18-02-2026,XL,PLASTICO,1,0
586,CADIZ 13 GRIS (MACETERO PLASTICO RECICLADO ORQUIDEA),,6990,Plantme,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
587,"MALAGA 13,5 COLOR PIEDRA (MACETERO COLGANTE ORQUIDEA)",,7990,Plantme,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
588,"KENIA VERDE (CANASTO DE FIBRA NATURAL), XL",,24990,Plantme,18-02-2026,XL,NATURAL,1,0
589,"SIMBA (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
590,"BALU (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
591,"BIGOTES (CANASTO DE FIBRA NATURAL), L",,14990,Plantme,18-02-2026,L,NATURAL,1,0
592,MARRUECOS 50X40 GRIS (MACETERO FIBRA DE ARCILLA XXL),,69990,Plantme,18-02-2026,50X40,CERAMICA,1,0
593,ASUAN 35 (FIBRA DE ARCILLA),,54990,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
594,BALI L (CANASTO DE FIBRA NATURAL),,14990,Plantme,18-02-2026,L,NATURAL,1,0
595,DINAMARCA 16X14 GRIS (MACETERO PORCELANA S),,18990,Plantme,18-02-2026,16X14,CERAMICA,1,0
596,NUSA XL (CANASTO DE FIBRA NATURAL),,26990,Plantme,18-02-2026,XL,NATURAL,1,0
597,LUXOR 31 (FIBRA DE ARCILLA),,49990,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
598,TANTA 40X35 BLANCO (MACETERO FIBRA DE ARCILLA XL),,59990,Plantme,18-02-2026,40X35,CERAMICA,1,0
599,PACK DINAMARCA GRIS (MACETEROS DE PORCELANA),,80970,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
600,BALI XL (CANASTO DE FIBRA NATURAL),,24990,Plantme,18-02-2026,XL,NATURAL,1,0
601,PACK MARRUECOS GRIS (3 MACETEROS DE FIBRA DE ARCILLA),,134978,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
602,PACK DINAMARCA BLANCO (3 MACETEROS DE PORCELANA),,80970,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
603,AMALFI 22X26 (MACETERO FIBRA DE ARCILLA) L,,34990,Plantme,18-02-2026,22X26,CERAMICA,1,0
604,DANES M NEGRO (PORTA MACETERO DE CERAMICA),,21990,Plantme,18-02-2026,M,CERAMICA,1,0
605,DANES M GRIS (PORTA MACETERO DE CERAMICA),,21990,Plantme,18-02-2026,M,CERAMICA,1,0
606,DANES M BLANCO (PORTA MACETERO DE CERAMICA),,21990,Plantme,18-02-2026,M,CERAMICA,1,0
607,PACK BERGEN (3 PORTA MACETEROS DE CERAMICA),,102728,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
608,OSLO 40X40 AZUL (PORTA MACETERO CERAMICA XL),,48993,Plantme,18-02-2026,40X40,CERAMICA,1,0
609,OSLO 20X20 AZUL (PORTA MACETERO CERAMICA M),,18893,Plantme,18-02-2026,20X20,CERAMICA,1,0
610,OSLO 27X27 AZUL (PORTA MACETERO CERAMICA L),,27993,Plantme,18-02-2026,27X27,CERAMICA,1,0
611,PACK OSLO (3 MACETEROS DE CERAMICA),,95879,Plantme,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
612,AMALFI 43X49 (MACETERO FIBRA DE ARCILLA XXL),,79990,Plantme,18-02-2026,43X49,CERAMICA,1,0
613,MADRID 40 BLANCO (MACETERO PLASTICO RECICLADO XL),,44990,Plantme,18-02-2026,XL,PLASTICO,1,0
614,"MADRID 26,5 BLANCO (MACETERO PLASTICO RECICLADO L)",,24990,Plantme,18-02-2026,L,PLASTICO,1,0
615,"MACETERO, JACINTO DE AGUA, 12 CM",FRIDFULL,4990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
616,"MACETERO, DORADO, 9 CM",DAIDAI,990,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
617,"MACETERO, BLANCO, 24 CM",SOJABÖNA,9990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
618,"MACETERO, INTERIOR/EXTERIOR GRIS, 24 CM",NYPON,9990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
619,"MACETERO, JACINTO DE AGUA, 24 CM",FRIDFULL,19990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
620,"MACETERO, GRIS, 15 CM",GRADVIS,6990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
621,"MACETERO, VERDE OSCURO, 12 CM",DAKSJUS,5990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
622,"MACETERO, BLANCO, 32X15 CM",BITTERGURKA,12990,Ikea,18-02-2026,32X15,DESCONOCIDO,1,0
623,"MACETERO, INTERIOR/EXTERIOR BLANCO, 9 CM",FÖRENLIG,1490,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
624,"MACETERO COLGANTE, INTERIOR/EXTERIOR BLANCO, 12 CM",CHILISTRÅN,9990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
625,"MACETERO, INTERIOR/EXTERIOR COLOR HUESO, 12 CM",SESAMFRÖN,5990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
626,"MACETERO, GRIS OSC, 19 CM",PERSILLADE,12990,Ikea,18-02-2026,19CM,DESCONOCIDO,1,0
627,"MACETERO, INTERIOR/EXTERIOR/VERDE, 19 CM",HONUNGSPALM,18990,Ikea,18-02-2026,19CM,DESCONOCIDO,1,0
628,"MACETERO, INTERIOR/EXTERIOR/VERDE/CAFE, 15 CM",HASSELBUKETT,12990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
629,"MACETERO CON PLATO, INTERIOR/EXTERIOR TERRACOTA, 15 CM",MUSKOTBLOMMA,6990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
630,"MACETERO, INTERIOR/EXTERIOR/GRIS OSCURO, 24 CM",CITRONMELISS,9990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
631,"MACETERO, GALVANIZADO, 9 CM",BINTJE,790,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
632,"MACETERO, MENTA, 15 CM",DAKSJUS,9990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
633,"MACETERO, INTERIOR/EXTERIOR/GALVANIZADO, 12 CM",ÅKERBÄR,990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
634,"MACETERO, BEIGE, 6 CM",KÖRSBÄRSBJÖRK,1390,Ikea,18-02-2026,6CM,DESCONOCIDO,1,0
635,"MACETERO, INTERIOR/EXTERIOR/OCRE, 12 CM",HASSELBUKETT,6990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
636,"MACETERO, INTERIOR/EXTERIOR/BEIGE, 12 CM",BUSKKAPRIFOL,6990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
637,"MACETERO, INTERIOR/EXTERIOR GRIS OSC/BEIGE, 24 CM",RÅGKORN,24990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
638,"MACETERO, BLANCO, 12 CM",SOJABÖNA,2990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
639,"MACETERO, BEIGE, 19 CM",PERSILLADE,12990,Ikea,18-02-2026,19CM,DESCONOCIDO,1,0
640,"MACETERO, BLANCO, 15 CM",SOJABÖNA,4990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
641,"MACETERO CON PLATO, INTERIOR/EXTERIOR CAFE, 15 CM",KLARBÄR,9990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
642,"MACETERO, BEIGE, 12 CM",PERSILLADE,3990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
643,"MACETERO, INTERIOR/EXTERIOR/CAFE, 12 CM",HONUNGSPALM,6990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
644,"MACETERO, INTERIOR/EXTERIOR/AZUL, 12 CM",FJÄRILSBUSKE,6990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
645,"MACETERO CON PLATO, INTERIOR/EXTERIOR/PETROLEO, 6 CM",KLOTLÖNN,3990,Ikea,18-02-2026,6CM,DESCONOCIDO,1,0
646,"MACETERO, INTERIOR/EXTERIOR/BEIGE, 9 CM",HONUNGSPALM,4990,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
647,"MACETERO, INTERIOR/EXTERIOR/SEPIA, 12 CM",GRADVIS,7990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
648,"MACETERO CON AUTORRIEGO, INTERIOR/EXTERIOR TRANSPARENTE/GRIS OSCURO, 12 CM",VÅRDTRÄD,3990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
649,"MACETERO, INTERIOR/EXTERIOR/BEIGE, 19 CM",SANDKÖRSBÄR,18990,Ikea,18-02-2026,19CM,DESCONOCIDO,1,0
650,"MACETERO, INTERIOR/EXTERIOR/COLOR HUESO, 9 CM",KVASTSPIREA,2490,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
651,"MACETERO CON PLATO, INTERIOR/EXTERIOR/GRIS, 9 CM",KLOTLÖNN,4990,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
652,"MACETERO, INTERIOR/EXTERIOR/SEPIA, 9 CM",GRADVIS,4990,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
653,"MACETERO, INTERIOR/EXTERIOR/GRIS, 9 CM",BUSKKAPRIFOL,4990,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
654,"MACETERO CON AUTORRIEGO, INTERIOR/EXTERIOR TRANSPARENTE/GRIS OSCURO, 24 CM",VÅRDTRÄD,14990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
655,"MACETERO, INTERIOR/EXTERIOR/BLANCO, 15 CM",AMBRARÖNN,12990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
656,"MACETERO, HECHO A MANO BAMBU, 9 CM",KLYNNON,4990,Ikea,18-02-2026,9CM,NATURAL,1,0
657,"MACETERO, INTERIOR/EXTERIOR/COLOR HUESO, 12 CM",KVASTSPIREA,3990,Ikea,18-02-2026,12CM,DESCONOCIDO,1,0
658,"MACETERO CON AUTORRIEGO, INTERIOR/EXTERIOR TRANSPARENTE/GRIS OSCURO, 15 CM",VÅRDTRÄD,6990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
659,"MACETERO, INTERIOR/EXTERIOR GRIS, 9 CM",SKOGSVINBÄR,2990,Ikea,18-02-2026,9CM,DESCONOCIDO,1,0
660,"MACETERO, INTERIOR/EXTERIOR AZUL OSCURO, 32 CM",ÅKERBÄR,14990,Ikea,18-02-2026,32CM,DESCONOCIDO,1,0
661,"MACETERO, RATAN, 12 CM",KAKTUSFIKON,5990,Ikea,18-02-2026,12CM,NATURAL,1,0
662,"MACETERO, FIBRAS DE PLATANO HECHO A MANO, 32 CM",TÖRNBÄR,49990,Ikea,18-02-2026,32CM,DESCONOCIDO,1,0
663,"MACETERO, GRIS EXT, 89X38 CM",ASPAREN,49990,Ikea,18-02-2026,89X38,DESCONOCIDO,1,0
664,"MACETERO, INTERIOR/EXTERIOR CAFE, 24 CM",FLODBJÖRK,24990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
665,"MACETERO, EXT TERRACOTA, 26 CM",CURRYBLAD,14990,Ikea,18-02-2026,26CM,DESCONOCIDO,1,0
666,"MACETERO COLGANTE, INTERIOR/EXTERIOR AZUL OSCURO, 27 CM",ÅKERBÄR,9990,Ikea,18-02-2026,27CM,DESCONOCIDO,1,0
667,"JARDINERA, EXT ACACIA, 75X27 CM",STJÄRNANIS,34990,Ikea,18-02-2026,75X27,DESCONOCIDO,1,0
668,"MACETERO, INTERIOR/EXTERIOR/TAUPE, 24 CM",FRÄKENVÄXT,5990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
669,"MACETERO, AMARILLO PASTEL, 15 CM",SOJABÖNA,4990,Ikea,18-02-2026,15CM,DESCONOCIDO,1,0
670,"MACETERO, INTERIOR/EXTERIOR GRIS OSC, 32 CM",BJÖRNBAMBU,29990,Ikea,18-02-2026,32CM,DESCONOCIDO,1,0
671,"MACETERO, INTERIOR/EXTERIOR/TURQUESA, 24 CM",VITLÖK,7990,Ikea,18-02-2026,24CM,DESCONOCIDO,1,0
672,SUSTRATO PARA MACETAS 7 L,,4990,Casa ideas,18-02-2026,7L,DESCONOCIDO,1,0
673,MACETA TEXTURADA CON CACTUS,,2990,Casa ideas,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
674,MACETA METALICA 16X15 CM,,2090,Casa ideas,18-02-2026,16X15,DESCONOCIDO,1,0
675,MACETA DE VIDRIO CON CACTUS,,2990,Casa ideas,18-02-2026,SIN MEDIDAS,VIDRIO,1,0
676,"MACETA TERRACOTA CACTUS 15,5X21 CM",,7190,Casa ideas,18-02-2026,"15,5X21",DESCONOCIDO,1,0
677,MACETA CON FLOR ALTA ORQUIDEA,,9590,Casa ideas,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
678,MACETA DE CERAMICA CON CACTUS,,7790,Casa ideas,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
679,CACTUS CON MACETA 7X9.5 CM,,2390,Casa ideas,18-02-2026,7X9.5,DESCONOCIDO,1,0
680,MACETA REDONDA CON CACTUS DECORATIVO,,2690,Casa ideas,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
681,CACTUS CON MACETA 27X40 CM,,11390,Casa ideas,18-02-2026,27X40,DESCONOCIDO,1,0
682,MACETA DE CERAMICA 9X9.5 CM,,2990,Casa ideas,18-02-2026,9X9.5,CERAMICA,1,0
683,PLANTA CON MACETA 18X34 CM,,8390,Casa ideas,18-02-2026,18X34,DESCONOCIDO,1,0
684,CACTUS CON MACETA 12X16 CM,,4790,Casa ideas,18-02-2026,12X16,DESCONOCIDO,1,0
685,MACETA CERAMICA CACTUS DISENO 16X13 CM,,7790,Casa ideas,18-02-2026,16X13,CERAMICA,1,0
686,BASE PARA MACETA DE BAMBU REGULABLE,,12990,Casa ideas,18-02-2026,SIN MEDIDAS,NATURAL,1,0
687,"MACETA PLASTICA CON RUEDAS 46,5X42,5 CM",,22990,Casa ideas,18-02-2026,"46,5X42,5",PLASTICO,1,0
688,MACETA PLASTICA CON RUEDAS 31X15X25 CM,,2690,Casa ideas,18-02-2026,31X15X25,PLASTICO,1,0
689,MACETA PLASTICA CON RUEDAS 37X34 CM,,14990,Casa ideas,18-02-2026,37X34,PLASTICO,1,0
690,SOPORTE PARA MACETA BAMBU 25X40 CM,,12990,Casa ideas,18-02-2026,25X40,NATURAL,1,0
691,SOPORTE PARA MACETA BAMBU 25X60 CM,,14990,Casa ideas,18-02-2026,25X60,NATURAL,1,0
692,PLANTA DECORATIVA CON MACETA 8X17 CM,,2990,Casa ideas,18-02-2026,8X17,DESCONOCIDO,1,0
693,SUCULENTA ALTA CON MACETA 25X43 CM,,8990,Casa ideas,18-02-2026,25X43,DESCONOCIDO,1,0
694,MACETA DE CERAMICA CRUDO 10.5X10.8 CM,,3490,Casa ideas,18-02-2026,10.5X10.8,CERAMICA,1,0
695,MACETA DE CERAMICA CRUDO 13.5X13 CM,,4990,Casa ideas,18-02-2026,13.5X13,CERAMICA,1,0
696,MACETA DE CERAMICA CRUDO 16.8X15.5 CM,,7990,Casa ideas,18-02-2026,16.8X15.5,CERAMICA,1,0
697,MACETA DE CERAMICA CRUDO 18.6X18 CM,,10990,Casa ideas,18-02-2026,18.6X18,CERAMICA,1,0
698,MACETA DE CERAMICA FLOR 16.3X15.3X13.3 CM,,5090,Casa ideas,18-02-2026,16.3X15.3X13.3,CERAMICA,1,0
699,PLATO MACETA DE CERAMICA DIAMETRO 18 CM,,4990,Casa ideas,18-02-2026,18CM,CERAMICA,1,0
700,MACETA DOS TONOS CON CACTUS 8X13 CM,,2390,Casa ideas,18-02-2026,8X13,DESCONOCIDO,1,0
701,PLATO MACETA DE CERAMICA DIAMETRO 14 CM,,2390,Casa ideas,18-02-2026,14CM,CERAMICA,1,0
702,MACETA DE CERAMICA CON PATAS 15X10 CM,,5990,Casa ideas,18-02-2026,15X10,CERAMICA,1,0
703,MACETA DE CERAMICA CON TEXTURA 14X12.4 CM,,4990,Casa ideas,18-02-2026,14X12.4,CERAMICA,1,0
704,MACETA DE CERAMICA CON TEXTURA 19.8X8.7 CM,,8990,Casa ideas,18-02-2026,19.8X8.7,CERAMICA,1,0
705,MACETA DE CERAMICA CON TEXTURA 19.7X17.5 CM,,12990,Casa ideas,18-02-2026,19.7X17.5,CERAMICA,1,0
706,MACETA DE CERAMICA CON TEXTURA 15.7X7 CM,,4990,Casa ideas,18-02-2026,15.7X7,CERAMICA,1,0
707,MACETA DE CERAMICA CON TEXTURA 17.7X14.7 CM,,8990,Casa ideas,18-02-2026,17.7X14.7,CERAMICA,1,0
708,BASE PARA MACETA DE MADERA 40X12 CM,,13990,Casa ideas,18-02-2026,40X12,NATURAL,1,0
709,PORTA MACETA COLGANTE DE FIBRA 18X18 CM,,6590,Casa ideas,18-02-2026,18X18,DESCONOCIDO,1,0
710,BASE PARA MACETA CON RUEDAS DIAMETRO 30X7 CM,,9990,Casa ideas,18-02-2026,30X7,DESCONOCIDO,1,0
711,"MACETA DE VIDRIO CON CACTUS DIAMETRO 6,9X7,9 CM",,2190,Casa ideas,18-02-2026,"6,9X7,9",VIDRIO,1,0
712,"MACETA DE CERAMICA CON DISENO DIAMETRO 14X12,5 CM",,4890,Casa ideas,18-02-2026,"14X12,5",CERAMICA,1,0
713,MACETA DE CERAMICA CON DISENO Y PATAS 13 CM,,4990,Casa ideas,18-02-2026,13CM,CERAMICA,1,0
714,MACETA DE CERAMICA CON DISENO Y PATAS 16 CM,,7990,Casa ideas,18-02-2026,16CM,CERAMICA,1,0
715,MACETA COLGANTE DE FIBRA DE BAMBU 30.2X30.2X13 CM,,10990,Casa ideas,18-02-2026,30.2X30.2X13,NATURAL,1,0
716,SOPORTE PARA MACETA DE FIBRA NATURAL DIAMETRO 30X50 CM,,29390,Casa ideas,18-02-2026,30X50,NATURAL,1,0
717,MACETA DE CERAMICA CON BASE DE BAMBU 21X17 CM,,16990,Casa ideas,18-02-2026,21X17,NATURAL,1,0
718,MACETA DE FIBRA DE BAMBU CON PATAS 9.5X9.8 CM,,2990,Casa ideas,18-02-2026,9.5X9.8,NATURAL,1,0
719,MACETA DE CERAMICA CON BASE DE BAMBU 14X12 CM,,7990,Casa ideas,18-02-2026,14X12,NATURAL,1,0
720,MACETA DE CERAMICA CON BASE DE BAMBU 27X21 CM,,26990,Casa ideas,18-02-2026,27X21,NATURAL,1,0
721,PLATO PARA MACETERO CON FORMA DE FLOR 14 CM,,3990,Casa ideas,18-02-2026,14CM,DESCONOCIDO,1,0
722,PLATO PARA MACETERO CON FORMA DE FLOR 18 CM,,4990,Casa ideas,18-02-2026,18CM,DESCONOCIDO,1,0
723,PLATO PARA MACETERO CON FORMA DE FLOR 24 CM,,6990,Casa ideas,18-02-2026,24CM,DESCONOCIDO,1,0
724,JARDINERA PLASTICA PARA BALCON 59X36X25 CM,,6290,Casa ideas,18-02-2026,59X36X25,PLASTICO,1,0
725,ADORNO DE CERAMICA ANIMAL,,2390,Casa ideas,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
726,TERRARIO DE VIDRIO CON CACTUS 122X12 CM,,5990,Casa ideas,18-02-2026,122X12,VIDRIO,1,0
727,RAMO TELA MIXTO,,5490,Casa ideas,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
728,SET DE ADORNO NATURAL L,,6990,Casa ideas,18-02-2026,L,DESCONOCIDO,1,0
729,PIEDRAS DECORATIVAS DE VIDRIO,,890,Casa ideas,18-02-2026,SIN MEDIDAS,VIDRIO,1,0
730,RAMO SECO DE SETARIA ROJA,,4790,Casa ideas,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
731,FLORERO CILINDRICO 10X20 CM,,5290,Casa ideas,18-02-2026,10X20,DESCONOCIDO,1,0
732,FLORERO BAJO DE VIDRIO DIAMETRO 19X17 CM,,7990,Casa ideas,18-02-2026,19X17,VIDRIO,1,0
733,FLORERO DE CERAMICA CON DISENO,,10190,Casa ideas,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
734,FLORERO CONICO VIDRIO 15X15X25 CM,,7990,Casa ideas,18-02-2026,15X15X25,VIDRIO,1,0
735,TERRARIO DE VIDRIO CON CACTUS 13X12 CM,,3590,Casa ideas,18-02-2026,13X12,VIDRIO,1,0
736,"FLORERO LARGO DE VIDRIO DIAMETRO 8,5X25 CM",,4990,Casa ideas,18-02-2026,"8,5X25",VIDRIO,1,0
737,MACETERO 46CM GRAFIATO CONICO KD9952,SAN MARINO,12900,Paris,18-02-2026,46CM,DESCONOCIDO,1,0
738,MACETERO AZUL M,SARAH MILLER,17990,Paris,18-02-2026,M,DESCONOCIDO,1,0
739,MACETERO 60CM GRAFIATO CONICO KD9953,SAN MARINO,18900,Paris,18-02-2026,60CM,DESCONOCIDO,1,0
740,MACETERO MACETA DE CERAMICA BLANCO TEXTURA ACANALADA,FLIPEREX,5990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
741,MACETERO COLOR CEMENTO NATURAL RAY 30X40 CM,MACETEROS RAYUN,37990,Paris,18-02-2026,30X40,CEMENTICIO,1,0
742,MACETERO CEMENTO CILINDRO L,DECOGREEN,19990,Paris,18-02-2026,L,CEMENTICIO,1,0
743,MACETERO COBA 52X45 CM XL,MACETEROS RAYUN,69990,Paris,18-02-2026,52X45,DESCONOCIDO,1,0
744,MACETA DECORATIVA BELICE PEQUENA SOPORTE,MALLORCA,10990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
745,MACETERO FLORIDIS AMSTERDAM NEGRO 44CM DE ALTO,FLORIDIS,34990,Paris,18-02-2026,44CM,DESCONOCIDO,1,0
746,MACETERO COBA 25X19 CM,MACETEROS RAYUN,24990,Paris,18-02-2026,25X19,DESCONOCIDO,1,0
747,MACETERO 14 CM CAPRI BLANCO OUTZEN,OUTZEN,1490,Paris,18-02-2026,14CM,DESCONOCIDO,1,0
748,MACETERO FLORIDIS AMSTERDAM 65CM DE ALTO,FLORIDIS,45990,Paris,18-02-2026,65CM,DESCONOCIDO,1,0
749,MACETERO AZUL S,SARAH MILLER,13990,Paris,18-02-2026,S,DESCONOCIDO,1,0
750,MACETERO ROTOMOLDEADO MUNA53 GRAFITO MATE (53CMX55CM),POTTERY,69990,Paris,18-02-2026,53CM,DESCONOCIDO,1,0
751,MACETERO MACETA DISENO RAYAS ENVEJECIDO DE PLASTICO BLANCO L,FLIPEREX,19900,Paris,18-02-2026,L,PLASTICO,1,0
752,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO,FLIPEREX,24990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
753,MACETERO PLASTICO DISENO EFECTO BARRIL DE MADERA MACETA S,FLIPEREX,11990,Paris,18-02-2026,S,PLASTICO,1,0
754,MACETERO FLORIDIS ZURIQUE NEGRO 34CM CON PLATO,FLORIDIS,35990,Paris,18-02-2026,34CM,DESCONOCIDO,1,0
755,MACETERO MACETA ACABADO CEMENTO RELIEVE HOJAS GRIS M,FLIPEREX,10990,Paris,18-02-2026,M,CEMENTICIO,1,0
756,MACETERO FLORIDIS ZURIQUE BEIGE 34CM CON PLATO,FLORIDIS,35990,Paris,18-02-2026,34CM,DESCONOCIDO,1,0
757,SET 3 MACETEROS MACETA DE CERAMICA COPON BLANCO BRILLANTE,FLIPEREX,34990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
758,MACETERO MACETA DE CERAMICA COPON BLANCO BRILLANTE S,FLIPEREX,6990,Paris,18-02-2026,S,CERAMICA,1,0
759,FLORERO MACETERO PORCELANA + PLANTA ARTIFICIAL,EKOL,14990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
